"date","hour","minute","dep","arr","dep_delay","arr_delay","carrier","flight","dest","plane","cancelled","time","dist"
2011-07-01 12:00:00,13,40,1340,1425,0,0,"XE",2769,"ELP","N14203",0,87,667
2011-07-06 12:00:00,13,40,1340,1440,0,15,"XE",2769,"ELP","N11140",0,91,667
2011-07-07 12:00:00,13,40,1340,1418,0,-7,"XE",2769,"ELP","N11184",0,84,667
2011-07-08 12:00:00,13,41,1341,1427,1,2,"XE",2769,"ELP","N14168",0,85,667
2011-07-31 12:00:00,13,48,1348,1432,8,7,"XE",2769,"ELP","N13133",0,88,667
2011-07-27 12:00:00,13,34,1334,1416,-6,-9,"XE",2769,"ELP","N14173",0,86,667
2011-07-28 12:00:00,13,40,1340,1423,0,-2,"XE",2769,"ELP","N14204",0,91,667
2011-07-29 12:00:00,14,1,1401,1449,21,24,"XE",2769,"ELP","N12175",0,90,667
2011-07-09 12:00:00,14,27,1427,1545,17,25,"XE",2773,"JAN","N13929",0,60,351
2011-07-03 12:00:00,14,4,1404,1520,9,10,"XE",2773,"JAN","N14939",0,58,351
2011-07-10 12:00:00,15,20,1520,1630,85,80,"XE",2773,"JAN","N14939",0,54,351
2011-07-17 12:00:00,14,15,1415,1531,20,21,"XE",2773,"JAN","N11165",0,59,351
2011-07-16 12:00:00,14,4,1404,1517,-1,2,"XE",2773,"JAN","N13929",0,59,351
2011-07-24 12:00:00,13,52,1352,1505,-3,-5,"XE",2773,"JAN","N16178",0,57,351
2011-07-23 12:00:00,14,3,1403,1514,-2,-1,"XE",2773,"JAN","N14939",0,59,351
2011-07-31 12:00:00,13,52,1352,1514,-3,4,"XE",2773,"JAN","N16927",0,61,351
2011-07-30 12:00:00,14,9,1409,1524,4,9,"XE",2773,"JAN","N14938",0,57,351
2011-07-23 12:00:00,8,7,807,1002,-5,2,"XE",2776,"MCI","N12563",0,92,643
2011-07-22 12:00:00,7,44,744,1019,-6,30,"XE",2776,"MCI","N14930",0,100,643
2011-07-24 12:00:00,7,48,748,949,-2,5,"XE",2776,"MCI","N11199",0,100,643
2011-07-25 12:00:00,7,53,753,951,-4,-3,"XE",2776,"MCI","N15973",0,94,643
2011-07-18 12:00:00,7,54,754,1003,-3,9,"XE",2776,"MCI","N16546",0,95,643
2011-07-19 12:00:00,7,46,746,954,-4,5,"XE",2776,"MCI","N26549",0,92,643
2011-07-20 12:00:00,8,7,807,1001,17,12,"XE",2776,"MCI","N13969",0,93,643
2011-07-21 12:00:00,7,50,750,954,0,5,"XE",2776,"MCI","N12957",0,92,643
2011-07-26 12:00:00,7,49,749,957,-1,8,"XE",2776,"MCI","N12175",0,93,643
2011-07-16 12:00:00,9,2,902,1055,50,55,"XE",2776,"MCI","N13988",0,95,643
2011-07-17 12:00:00,7,47,747,927,-3,-17,"XE",2776,"MCI","N12172",0,89,643
2011-07-15 12:00:00,8,45,845,1036,55,47,"XE",2776,"MCI","N11548",0,97,643
2011-07-14 12:00:00,7,48,748,946,-2,-3,"XE",2776,"MCI","N22971",0,98,643
2011-07-10 12:00:00,7,49,749,937,-1,-7,"XE",2776,"MCI","N14177",0,86,643
2011-07-11 12:00:00,7,51,751,953,-6,-1,"XE",2776,"MCI","N27962",0,94,643
2011-07-13 12:00:00,7,49,749,950,-1,1,"XE",2776,"MCI","N12567",0,96,643
2011-07-12 12:00:00,7,44,744,942,-6,-7,"XE",2776,"MCI","N29917",0,90,643
2011-07-04 12:00:00,7,53,753,948,-4,-6,"XE",2776,"MCI","N14959",0,93,643
2011-07-05 12:00:00,7,53,753,955,3,8,"XE",2776,"MCI","N13970",0,101,643
2011-07-02 12:00:00,8,11,811,1000,-1,0,"XE",2776,"MCI","N15574",0,90,643
2011-07-01 12:00:00,7,49,749,944,-1,-5,"XE",2776,"MCI","N13955",0,92,643
2011-07-09 12:00:00,8,4,804,954,-8,-6,"XE",2776,"MCI","N13538",0,90,643
2011-07-08 12:00:00,8,13,813,1008,23,19,"XE",2776,"MCI","N13929",0,94,643
2011-07-06 12:00:00,7,43,743,944,-7,-3,"XE",2776,"MCI","N16571",0,93,643
2011-07-07 12:00:00,8,12,812,1000,22,13,"XE",2776,"MCI","N19966",0,94,643
2011-07-30 12:00:00,8,8,808,955,-4,-5,"XE",2776,"MCI","N13965",0,92,643
2011-07-29 12:00:00,7,41,741,945,-9,-4,"XE",2776,"MCI","N15973",0,90,643
2011-07-27 12:00:00,7,43,743,950,-7,1,"XE",2776,"MCI","N14558",0,99,643
2011-07-28 12:00:00,7,50,750,951,0,2,"XE",2776,"MCI","N14905",0,93,643
2011-07-31 12:00:00,7,42,742,940,-8,-4,"XE",2776,"MCI","N11119",0,98,643
2011-07-23 12:00:00,15,15,1515,1636,12,20,"XE",2778,"LIT","N14933",0,57,374
2011-07-22 12:00:00,16,26,1626,1746,82,84,"XE",2778,"LIT","N15948",0,57,374
2011-07-25 12:00:00,14,59,1459,1613,-5,-9,"XE",2778,"LIT","N16927",0,60,374
2011-07-24 12:00:00,15,5,1505,1624,2,3,"XE",2778,"LIT","N13936",0,57,374
2011-07-21 12:00:00,15,2,1502,1626,-2,4,"XE",2778,"LIT","N14943",0,59,374
2011-07-20 12:00:00,15,9,1509,1617,5,-5,"XE",2778,"LIT","N12934",0,57,374
2011-07-19 12:00:00,15,33,1533,1646,29,24,"XE",2778,"LIT","N12946",0,58,374
2011-07-18 12:00:00,15,18,1518,1631,3,-2,"XE",2778,"LIT","N14930",0,59,374
2011-07-26 12:00:00,14,59,1459,1612,-5,-10,"XE",2778,"LIT","N14938",0,56,374
2011-07-16 12:00:00,15,36,1536,1656,33,40,"XE",2778,"LIT","N14942",0,56,374
2011-07-17 12:00:00,15,41,1541,1655,38,34,"XE",2778,"LIT","N14947",0,59,374
2011-07-14 12:00:00,15,7,1507,1627,3,5,"XE",2778,"LIT","N14939",0,60,374
2011-07-15 12:00:00,15,7,1507,1629,3,7,"XE",2778,"LIT","N12934",0,56,374
2011-07-12 12:00:00,15,7,1507,1622,3,0,"XE",2778,"LIT","N12922",0,59,374
2011-07-13 12:00:00,15,19,1519,1632,15,10,"XE",2778,"LIT","N14930",0,55,374
2011-07-11 12:00:00,15,22,1522,1643,18,21,"XE",2778,"LIT","N15932",0,54,374
2011-07-10 12:00:00,15,3,1503,1613,0,-8,"XE",2778,"LIT","N15926",0,56,374
2011-07-02 12:00:00,15,24,1524,1648,21,32,"XE",2778,"LIT","N14938",0,61,374
2011-07-01 12:00:00,16,9,1609,1733,65,71,"XE",2778,"LIT","N12934",0,55,374
2011-07-05 12:00:00,15,33,1533,1655,12,16,"XE",2778,"LIT","N21130",0,61,374
2011-07-04 12:00:00,15,15,1515,1638,12,17,"XE",2778,"LIT","N12946",0,70,374
2011-07-03 12:00:00,15,8,1508,1622,5,1,"XE",2778,"LIT","N15926",0,57,374
2011-07-09 12:00:00,15,2,1502,1612,-1,-4,"XE",2778,"LIT","N15932",0,54,374
2011-07-08 12:00:00,15,29,1529,1644,25,22,"XE",2778,"LIT","N14943",0,57,374
2011-07-07 12:00:00,15,18,1518,1629,14,7,"XE",2778,"LIT","N14943",0,58,374
2011-07-06 12:00:00,15,3,1503,1656,-1,34,"XE",2778,"LIT","N14938",0,57,374
2011-07-30 12:00:00,15,14,1514,1623,11,7,"XE",2778,"LIT","N14939",0,56,374
2011-07-29 12:00:00,15,42,1542,1700,38,38,"XE",2778,"LIT","N15932",0,56,374
2011-07-28 12:00:00,15,22,1522,1635,18,13,"XE",2778,"LIT","N14938",0,57,374
2011-07-27 12:00:00,15,2,1502,1625,-2,3,"XE",2778,"LIT","N14930",0,59,374
2011-07-31 12:00:00,15,3,1503,1741,0,NA,"XE",2778,"LIT","N14943",0,NA,374
2011-07-26 12:00:00,19,36,1936,2244,-5,-1,"XE",2782,"TYS","N14558",0,114,771
2011-07-19 12:00:00,19,41,1941,2246,0,1,"XE",2782,"TYS","N17108",0,105,771
2011-07-20 12:00:00,19,36,1936,2250,-5,5,"XE",2782,"TYS","N25134",0,104,771
2011-07-21 12:00:00,19,43,1943,2243,2,-2,"XE",2782,"TYS","N15555",0,110,771
2011-07-24 12:00:00,19,36,1936,2237,-5,-8,"XE",2782,"TYS","N14158",0,110,771
2011-07-22 12:00:00,20,43,2043,2344,62,59,"XE",2782,"TYS","N10575",0,107,771
2011-07-23 12:00:00,19,36,1936,2245,-5,2,"XE",2782,"TYS","N11184",0,110,771
2011-07-10 12:00:00,19,34,1934,2237,-7,-8,"XE",2782,"TYS","N13992",0,101,771
2011-07-13 12:00:00,20,19,2019,2326,38,41,"XE",2782,"TYS","N16561",0,114,771
2011-07-12 12:00:00,20,14,2014,2313,33,28,"XE",2782,"TYS","N14959",0,107,771
2011-07-15 12:00:00,19,58,1958,2304,17,19,"XE",2782,"TYS","N31131",0,109,771
2011-07-14 12:00:00,20,15,2015,2326,34,41,"XE",2782,"TYS","N33182",0,113,771
2011-07-16 12:00:00,19,57,1957,2303,16,20,"XE",2782,"TYS","N12563",0,111,771
2011-07-17 12:00:00,20,35,2035,2335,54,50,"XE",2782,"TYS","N17138",0,106,771
2011-07-05 12:00:00,20,4,2004,2304,23,19,"XE",2782,"TYS","N16183",0,103,771
2011-07-03 12:00:00,19,33,1933,2231,-8,-14,"XE",2782,"TYS","N12201",0,103,771
2011-07-01 12:00:00,19,47,1947,2258,6,13,"XE",2782,"TYS","N15973",0,110,771
2011-07-02 12:00:00,20,49,2049,2357,68,74,"XE",2782,"TYS","N14179",0,103,771
2011-07-06 12:00:00,20,51,2051,2353,70,68,"XE",2782,"TYS","N17108",0,103,771
2011-07-07 12:00:00,19,40,1940,2244,-1,-1,"XE",2782,"TYS","N13955",0,109,771
2011-07-08 12:00:00,19,54,1954,2248,13,3,"XE",2782,"TYS","N14188",0,103,771
2011-07-09 12:00:00,20,27,2027,2322,46,39,"XE",2782,"TYS","N14116",0,99,771
2011-07-27 12:00:00,20,26,2026,2328,45,43,"XE",2782,"TYS","N12924",0,104,771
2011-07-28 12:00:00,19,58,1958,2300,17,15,"XE",2782,"TYS","N14993",0,108,771
2011-07-29 12:00:00,20,47,2047,2345,66,60,"XE",2782,"TYS","N12167",0,104,771
2011-07-30 12:00:00,19,40,1940,2247,-1,4,"XE",2782,"TYS","N14180",0,105,771
2011-07-31 12:00:00,22,20,2220,127,159,162,"XE",2782,"TYS","N15932",0,106,771
2011-07-23 12:00:00,16,40,1640,1746,-2,-28,"XE",2784,"LIT","N14942",0,55,374
2011-07-24 12:00:00,17,40,1740,1855,60,43,"XE",2784,"LIT","N16927",0,58,374
2011-07-16 12:00:00,16,42,1642,1809,0,-5,"XE",2784,"LIT","N15948",0,58,374
2011-07-17 12:00:00,16,56,1656,1808,16,-4,"XE",2784,"LIT","N14942",0,58,374
2011-07-10 12:00:00,16,39,1639,1756,-1,-16,"XE",2784,"LIT","N14937",0,55,374
2011-07-02 12:00:00,16,52,1652,1808,10,-6,"XE",2784,"LIT","N12946",0,58,374
2011-07-03 12:00:00,16,43,1643,1819,-1,3,"XE",2784,"LIT","N10156",0,55,374
2011-07-09 12:00:00,17,20,1720,1828,38,14,"XE",2784,"LIT","N13936",0,54,374
2011-07-30 12:00:00,16,38,1638,1750,-4,-24,"XE",2784,"LIT","N15948",0,55,374
2011-07-31 12:00:00,17,0,1700,1821,20,9,"XE",2784,"LIT","N16944",0,59,374
2011-07-26 12:00:00,13,7,1307,1632,-8,0,"XE",2791,"CVG","N12175",0,118,871
2011-07-18 12:00:00,13,22,1322,1659,7,27,"XE",2791,"CVG","N14904",0,126,871
2011-07-19 12:00:00,13,7,1307,1635,-8,3,"XE",2791,"CVG","N12996",0,123,871
2011-07-20 12:00:00,13,11,1311,1633,-4,1,"XE",2791,"CVG","N17115",0,117,871
2011-07-21 12:00:00,13,34,1334,1646,14,9,"XE",2791,"CVG","N14162",0,116,871
2011-07-22 12:00:00,13,10,1310,1635,-5,3,"XE",2791,"CVG","N13969",0,118,871
2011-07-25 12:00:00,13,13,1313,1629,-2,-3,"XE",2791,"CVG","N14198",0,116,871
2011-07-24 12:00:00,13,9,1309,1628,-6,-4,"XE",2791,"CVG","N13913",0,122,871
2011-07-15 12:00:00,13,14,1314,1639,-1,7,"XE",2791,"CVG","N13978",0,125,871
2011-07-14 12:00:00,13,13,1313,1642,-2,10,"XE",2791,"CVG","N22971",0,123,871
2011-07-17 12:00:00,13,38,1338,1708,11,24,"XE",2791,"CVG","N14907",0,126,871
2011-07-13 12:00:00,13,9,1309,1640,-6,8,"XE",2791,"CVG","N17984",0,120,871
2011-07-12 12:00:00,13,10,1310,1651,-5,19,"XE",2791,"CVG","N29917",0,117,871
2011-07-11 12:00:00,13,13,1313,1627,-2,-5,"XE",2791,"CVG","N14977",0,112,871
2011-07-10 12:00:00,13,12,1312,1639,-3,7,"XE",2791,"CVG","N13992",0,112,871
2011-07-01 12:00:00,13,18,1318,1645,3,13,"XE",2791,"CVG","N14907",0,124,871
2011-07-05 12:00:00,13,51,1351,1709,36,37,"XE",2791,"CVG","N14174",0,118,871
2011-07-04 12:00:00,14,4,1404,1719,49,47,"XE",2791,"CVG","N11109",0,118,871
2011-07-06 12:00:00,13,32,1332,1704,17,32,"XE",2791,"CVG","N14907",0,123,871
2011-07-07 12:00:00,13,12,1312,1637,-3,5,"XE",2791,"CVG","N16151",0,118,871
2011-07-08 12:00:00,13,10,1310,1627,-5,-5,"XE",2791,"CVG","N14923",0,119,871
2011-07-27 12:00:00,13,7,1307,1649,-8,17,"XE",2791,"CVG","N21537",0,133,871
2011-07-28 12:00:00,14,2,1402,1718,47,46,"XE",2791,"CVG","N19554",0,120,871
2011-07-29 12:00:00,13,13,1313,1644,-2,12,"XE",2791,"CVG","N14558",0,121,871
2011-07-31 12:00:00,13,14,1314,1658,-1,26,"XE",2791,"CVG","N15985",0,124,871
2011-07-08 12:00:00,8,58,858,1035,-2,12,"XE",2792,"TUL","N14573",0,65,429
2011-07-09 12:00:00,8,53,853,1013,-7,-7,"XE",2792,"TUL","N22971",0,63,429
2011-07-07 12:00:00,8,51,851,1016,-9,-7,"XE",2792,"TUL","N21537",0,63,429
2011-07-06 12:00:00,10,5,1005,1123,65,60,"XE",2792,"TUL","N13913",0,64,429
2011-07-04 12:00:00,8,56,856,1024,-4,1,"XE",2792,"TUL","N14543",0,67,429
2011-07-03 12:00:00,8,55,855,1020,-5,0,"XE",2792,"TUL","N13553",0,62,429
2011-07-05 12:00:00,8,58,858,1018,-2,-5,"XE",2792,"TUL","N26545",0,68,429
2011-07-01 12:00:00,8,54,854,1019,-6,-4,"XE",2792,"TUL","N14907",0,64,429
2011-07-02 12:00:00,8,58,858,1018,-2,-2,"XE",2792,"TUL","N11548",0,62,429
2011-07-10 12:00:00,8,51,851,1031,-9,11,"XE",2792,"TUL","N16559",0,62,429
2011-07-11 12:00:00,8,53,853,1016,-7,-7,"XE",2792,"TUL","N12563",0,61,429
2011-07-12 12:00:00,8,56,856,1014,-4,-9,"XE",2792,"TUL","N14904",0,62,429
2011-07-13 12:00:00,8,52,852,1016,-8,-7,"XE",2792,"TUL","N12921",0,65,429
2011-07-17 12:00:00,8,56,856,1021,-4,1,"XE",2792,"TUL","N12921",0,66,429
2011-07-16 12:00:00,11,53,1153,1319,173,179,"XE",2792,"TUL","N13903",0,64,429
2011-07-14 12:00:00,9,0,900,1033,0,10,"XE",2792,"TUL","N12967",0,66,429
2011-07-15 12:00:00,8,56,856,1019,-4,-4,"XE",2792,"TUL","N13958",0,63,429
2011-07-24 12:00:00,9,30,930,1047,30,27,"XE",2792,"TUL","N14939",0,64,429
2011-07-25 12:00:00,8,57,857,1031,-3,8,"XE",2792,"TUL","N13913",0,66,429
2011-07-22 12:00:00,8,54,854,1013,-6,-10,"XE",2792,"TUL","N15985",0,62,429
2011-07-23 12:00:00,9,31,931,1055,31,35,"XE",2792,"TUL","N14977",0,66,429
2011-07-21 12:00:00,8,55,855,1021,-5,-2,"XE",2792,"TUL","N16561",0,60,429
2011-07-20 12:00:00,9,0,900,1031,0,8,"XE",2792,"TUL","N12563",0,63,429
2011-07-19 12:00:00,9,4,904,1032,4,9,"XE",2792,"TUL","N12996",0,63,429
2011-07-18 12:00:00,8,59,859,1045,-1,22,"XE",2792,"TUL","N14907",0,70,429
2011-07-26 12:00:00,8,53,853,1023,-7,0,"XE",2792,"TUL","N27962",0,69,429
2011-07-31 12:00:00,8,56,856,1035,-4,15,"XE",2792,"TUL","N26545",0,66,429
2011-07-29 12:00:00,8,54,854,1021,-6,-2,"XE",2792,"TUL","N19554",0,63,429
2011-07-30 12:00:00,8,55,855,1021,-5,1,"XE",2792,"TUL","N13968",0,65,429
2011-07-28 12:00:00,9,0,900,1024,0,1,"XE",2792,"TUL","N16911",0,64,429
2011-07-27 12:00:00,8,56,856,1019,-4,-4,"XE",2792,"TUL","N14977",0,66,429
2011-07-26 12:00:00,9,8,908,1045,-7,-12,"XE",2799,"ICT","N14925",0,79,542
2011-07-21 12:00:00,9,9,909,1046,-6,-11,"XE",2799,"ICT","N15932",0,76,542
2011-07-20 12:00:00,9,11,911,1042,-4,-15,"XE",2799,"ICT","N11187",0,73,542
2011-07-19 12:00:00,9,23,923,1110,8,13,"XE",2799,"ICT","N13903",0,79,542
2011-07-18 12:00:00,9,7,907,1105,-8,8,"XE",2799,"ICT","N13936",0,78,542
2011-07-25 12:00:00,9,20,920,1101,5,4,"XE",2799,"ICT","N14937",0,80,542
2011-07-22 12:00:00,9,10,910,1044,-5,-13,"XE",2799,"ICT","N15941",0,74,542
2011-07-11 12:00:00,9,24,924,1050,9,-7,"XE",2799,"ICT","N13935",0,73,542
2011-07-12 12:00:00,9,6,906,1044,-9,-13,"XE",2799,"ICT","N13936",0,77,542
2011-07-13 12:00:00,9,10,910,1048,-5,-9,"XE",2799,"ICT","N13935",0,81,542
2011-07-14 12:00:00,9,10,910,1056,-5,-1,"XE",2799,"ICT","N13935",0,76,542
2011-07-15 12:00:00,9,12,912,1058,-3,1,"XE",2799,"ICT","N14942",0,78,542
2011-07-01 12:00:00,8,57,857,1042,-3,0,"XE",2799,"ICT","N14933",0,78,542
2011-07-05 12:00:00,9,23,923,1104,8,7,"XE",2799,"ICT","N12946",0,83,542
2011-07-07 12:00:00,9,12,912,1050,-3,-7,"XE",2799,"ICT","N14933",0,82,542
2011-07-06 12:00:00,9,10,910,1054,-5,-3,"XE",2799,"ICT","N16927",0,75,542
2011-07-08 12:00:00,9,9,909,1053,-6,-4,"XE",2799,"ICT","N16927",0,75,542
2011-07-28 12:00:00,9,13,913,1039,-2,-18,"XE",2799,"ICT","N15941",0,74,542
2011-07-27 12:00:00,9,14,914,1057,-1,0,"XE",2799,"ICT","N12946",0,82,542
2011-07-29 12:00:00,9,46,946,1109,31,12,"XE",2799,"ICT","N14947",0,74,542
2011-07-08 12:00:00,19,28,1928,2052,-2,-10,"XE",2800,"XNA","N14943",0,65,438
2011-07-06 12:00:00,21,8,2108,2235,98,93,"XE",2800,"XNA","N14933",0,63,438
2011-07-07 12:00:00,19,58,1958,2123,28,21,"XE",2800,"XNA","N13929",0,65,438
2011-07-05 12:00:00,19,27,1927,2103,-3,1,"XE",2800,"XNA","N16944",0,70,438
2011-07-04 12:00:00,19,34,1934,2109,4,7,"XE",2800,"XNA","N15986",0,70,438
2011-07-01 12:00:00,19,31,1931,2055,1,-7,"XE",2800,"XNA","N14937",0,64,438
2011-07-15 12:00:00,19,29,1929,2107,-1,5,"XE",2800,"XNA","N12934",0,68,438
2011-07-14 12:00:00,20,55,2055,2221,85,79,"XE",2800,"XNA","N14198",0,68,438
2011-07-17 12:00:00,19,25,1925,2053,-5,-9,"XE",2800,"XNA","N14939",0,67,438
2011-07-13 12:00:00,21,13,2113,2236,103,94,"XE",2800,"XNA","N13935",0,63,438
2011-07-12 12:00:00,19,45,1945,2110,15,8,"XE",2800,"XNA","N14953",0,68,438
2011-07-11 12:00:00,19,25,1925,2101,-5,-1,"XE",2800,"XNA","N14942",0,63,438
2011-07-10 12:00:00,19,33,1933,2052,3,-10,"XE",2800,"XNA","N12563",0,61,438
2011-07-22 12:00:00,20,11,2011,2133,41,31,"XE",2800,"XNA","N15948",0,68,438
2011-07-25 12:00:00,19,30,1930,2056,0,-6,"XE",2800,"XNA","N14937",0,70,438
2011-07-24 12:00:00,19,26,1926,2101,-4,-1,"XE",2800,"XNA","N14937",0,67,438
2011-07-18 12:00:00,19,26,1926,2104,-4,2,"XE",2800,"XNA","N15926",0,64,438
2011-07-19 12:00:00,19,23,1923,2048,-7,-14,"XE",2800,"XNA","N13970",0,65,438
2011-07-20 12:00:00,19,28,1928,2120,-2,18,"XE",2800,"XNA","N14933",0,66,438
2011-07-21 12:00:00,19,27,1927,2058,-3,-4,"XE",2800,"XNA","N14943",0,65,438
2011-07-26 12:00:00,19,30,1930,2056,0,-6,"XE",2800,"XNA","N14945",0,62,438
2011-07-29 12:00:00,20,1,2001,2131,31,29,"XE",2800,"XNA","N15932",0,65,438
2011-07-27 12:00:00,19,28,1928,2052,-2,-10,"XE",2800,"XNA","N14930",0,65,438
2011-07-28 12:00:00,20,23,2023,2143,53,41,"XE",2800,"XNA","N15948",0,65,438
2011-07-31 12:00:00,19,30,1930,2110,0,8,"XE",2800,"XNA","N15948",0,75,438
2011-07-26 12:00:00,10,34,1034,1352,-1,-13,"XE",2802,"RSW","N13118",0,124,861
2011-07-21 12:00:00,11,24,1124,1448,49,41,"XE",2802,"RSW","N17108",0,132,861
2011-07-20 12:00:00,10,35,1035,1416,0,9,"XE",2802,"RSW","N10156",0,133,861
2011-07-19 12:00:00,10,48,1048,1454,13,49,"XE",2802,"RSW","N14173",0,141,861
2011-07-24 12:00:00,10,38,1038,1403,3,1,"XE",2802,"RSW","N14203",0,126,861
2011-07-25 12:00:00,10,32,1032,1404,-3,-1,"XE",2802,"RSW","N21130",0,127,861
2011-07-22 12:00:00,10,32,1032,1415,-3,10,"XE",2802,"RSW","N13161",0,133,861
2011-07-10 12:00:00,10,48,1048,1405,13,3,"XE",2802,"RSW","N11107",0,122,861
2011-07-11 12:00:00,10,48,1048,1408,13,3,"XE",2802,"RSW","N14168",0,126,861
2011-07-12 12:00:00,12,22,1222,1552,107,107,"XE",2802,"RSW","N11165",0,133,861
2011-07-13 12:00:00,10,28,1028,1400,-7,-7,"XE",2802,"RSW","N11140",0,131,861
2011-07-17 12:00:00,10,37,1037,1409,2,7,"XE",2802,"RSW","N12175",0,130,861
2011-07-14 12:00:00,10,44,1044,1413,9,6,"XE",2802,"RSW","N14158",0,132,861
2011-07-15 12:00:00,11,17,1117,1443,42,38,"XE",2802,"RSW","N14203",0,130,861
2011-07-01 12:00:00,11,50,1150,1510,75,65,"XE",2802,"RSW","N13161",0,123,861
2011-07-05 12:00:00,11,11,1111,1440,36,35,"XE",2802,"RSW","N16147",0,131,861
2011-07-06 12:00:00,10,34,1034,1358,-1,-9,"XE",2802,"RSW","N11164",0,129,861
2011-07-08 12:00:00,10,43,1043,1421,8,16,"XE",2802,"RSW","N11199",0,134,861
2011-07-31 12:00:00,10,37,1037,1415,2,11,"XE",2802,"RSW","N16147",0,132,861
2011-07-28 12:00:00,11,25,1125,1450,50,43,"XE",2802,"RSW","N14173",0,133,861
2011-07-27 12:00:00,10,35,1035,1422,0,15,"XE",2802,"RSW","N11106",0,137,861
2011-07-29 12:00:00,10,35,1035,1452,0,47,"XE",2802,"RSW","N11137",0,136,861
2011-07-08 12:00:00,20,54,2054,2154,-11,-6,"XE",2803,"SHV","N26545",0,35,192
2011-07-09 12:00:00,21,2,2102,2153,-3,-3,"XE",2803,"SHV","N13935",0,35,192
2011-07-06 12:00:00,21,25,2125,2223,20,26,"XE",2803,"SHV","N17138",0,34,192
2011-07-07 12:00:00,21,6,2106,2200,1,3,"XE",2803,"SHV","N26545",0,36,192
2011-07-05 12:00:00,22,15,2215,2305,70,68,"XE",2803,"SHV","N13992",0,35,192
2011-07-04 12:00:00,21,2,2102,2205,-3,8,"XE",2803,"SHV","N12957",0,38,192
2011-07-03 12:00:00,21,27,2127,2229,22,30,"XE",2803,"SHV","N14125",0,38,192
2011-07-01 12:00:00,21,57,2157,2256,52,56,"XE",2803,"SHV","N18556",0,34,192
2011-07-02 12:00:00,22,18,2218,2304,73,68,"XE",2803,"SHV","N14125",0,31,192
2011-07-15 12:00:00,NA,NA,NA,NA,NA,NA,"XE",2803,"SHV","N41104",1,NA,192
2011-07-14 12:00:00,21,11,2111,2206,6,9,"XE",2803,"SHV","N12201",0,35,192
2011-07-17 12:00:00,21,8,2108,2205,3,8,"XE",2803,"SHV","N14188",0,34,192
2011-07-16 12:00:00,20,59,2059,2150,-6,-8,"XE",2803,"SHV","N14930",0,35,192
2011-07-13 12:00:00,21,52,2152,2241,47,44,"XE",2803,"SHV","N12201",0,33,192
2011-07-12 12:00:00,21,19,2119,2212,14,15,"XE",2803,"SHV","N11187",0,32,192
2011-07-11 12:00:00,22,31,2231,2322,86,85,"XE",2803,"SHV","N12201",0,31,192
2011-07-10 12:00:00,20,57,2057,2150,-8,-7,"XE",2803,"SHV","N11150",0,32,192
2011-07-22 12:00:00,21,15,2115,2200,10,0,"XE",2803,"SHV","N14542",0,33,192
2011-07-23 12:00:00,21,3,2103,2153,-2,-5,"XE",2803,"SHV","N17115",0,33,192
2011-07-25 12:00:00,21,38,2138,2234,33,37,"XE",2803,"SHV","N12195",0,33,192
2011-07-24 12:00:00,21,1,2101,2157,-4,0,"XE",2803,"SHV","N17115",0,35,192
2011-07-19 12:00:00,21,2,2102,2151,-3,-6,"XE",2803,"SHV","N14171",0,30,192
2011-07-18 12:00:00,21,15,2115,2224,10,27,"XE",2803,"SHV","N15948",0,40,192
2011-07-20 12:00:00,20,57,2057,2149,-8,-8,"XE",2803,"SHV","N14171",0,34,192
2011-07-21 12:00:00,20,59,2059,2151,-6,-6,"XE",2803,"SHV","N27190",0,32,192
2011-07-26 12:00:00,21,25,2125,2220,20,23,"XE",2803,"SHV","N16999",0,36,192
2011-07-29 12:00:00,22,47,2247,2356,102,116,"XE",2803,"SHV","N12900",0,41,192
2011-07-30 12:00:00,20,58,2058,2146,-7,-12,"XE",2803,"SHV","N26545",0,34,192
2011-07-27 12:00:00,21,3,2103,2201,-2,4,"XE",2803,"SHV","N15941",0,34,192
2011-07-28 12:00:00,21,49,2149,2232,44,35,"XE",2803,"SHV","N14937",0,31,192
2011-07-31 12:00:00,21,5,2105,2202,0,5,"XE",2803,"SHV","N12934",0,35,192
2011-07-26 12:00:00,19,25,1925,2053,10,4,"XE",2804,"MEM","N14977",0,70,468
2011-07-21 12:00:00,21,11,2111,2237,116,112,"XE",2804,"MEM","N14203",0,68,468
2011-07-20 12:00:00,19,15,1915,2053,0,8,"XE",2804,"MEM","N14923",0,72,468
2011-07-18 12:00:00,19,19,1919,2056,4,9,"XE",2804,"MEM","N13553",0,73,468
2011-07-19 12:00:00,19,14,1914,2042,-1,-7,"XE",2804,"MEM","N14940",0,71,468
2011-07-24 12:00:00,19,15,1915,2056,0,9,"XE",2804,"MEM","N13913",0,82,468
2011-07-25 12:00:00,20,59,2059,2237,104,110,"XE",2804,"MEM","N14570",0,77,468
2011-07-23 12:00:00,19,11,1911,2043,-4,-1,"XE",2804,"MEM","N13914",0,71,468
2011-07-22 12:00:00,19,14,1914,2049,-1,0,"XE",2804,"MEM","N13936",0,74,468
2011-07-10 12:00:00,19,17,1917,2047,2,0,"XE",2804,"MEM","N14942",0,70,468
2011-07-11 12:00:00,19,19,1919,2050,4,3,"XE",2804,"MEM","N12922",0,65,468
2011-07-12 12:00:00,19,9,1909,2045,-6,-4,"XE",2804,"MEM","N29917",0,70,468
2011-07-13 12:00:00,21,26,2126,2254,131,129,"XE",2804,"MEM","N12934",0,71,468
